0.01000 0.00001 1.00000 0.36710 0.06840 0.37830 0.08050 0.35280 0.07050
0.01000 0.00010 1.00000 0.43070 0.06270 0.44340 0.05470 0.41690 0.04950
0.01000 0.00100 1.00000 0.50750 0.05900 0.54750 0.07620 0.51730 0.06340
0.01000 0.01000 1.00000 0.61290 0.05030 0.64890 0.03400 0.61280 0.02990
0.00100 0.00001 1.00000 0.55290 0.05360 0.59610 0.04420 0.56350 0.03660
0.00100 0.00010 1.00000 0.56580 0.05060 0.61000 0.04180 0.57570 0.03600
0.00100 0.00100 1.00000 0.58400 0.04950 0.62960 0.04690 0.59390 0.03850
0.00100 0.01000 1.00000 0.61090 0.04650 0.65090 0.03760 0.61350 0.03410
0.00010 0.00001 1.00000 0.54350 0.05030 0.57780 0.04900 0.54440 0.04310
0.00010 0.00010 1.00000 0.55130 0.04900 0.58560 0.04680 0.55150 0.04040
0.00010 0.00100 1.00000 0.56520 0.05120 0.60760 0.04710 0.57090 0.04210
0.00010 0.01000 1.00000 0.53230 0.14670 0.57060 0.14240 0.53200 0.13880
