0.01000 0.00001 0.00000 0.84550 0.05380 0.83940 0.04180 0.80030 0.05070 0.51550 0.10350
0.01000 0.00001 1.00000 0.90720 0.01690 0.87870 0.02190 0.85320 0.02160 0.36550 0.09250
0.01000 0.00001 1.50000 0.90020 0.01280 0.87550 0.01480 0.84550 0.01670 0.45820 0.16500
0.01000 0.00001 2.00000 0.90380 0.01350 0.87680 0.01680 0.84700 0.01990 0.47900 0.08960
0.01000 0.00001 2.50000 0.90180 0.01240 0.87040 0.01710 0.84010 0.01830 0.50720 0.08550
0.01000 0.00001 3.00000 0.89950 0.01780 0.86520 0.01990 0.83200 0.02500 0.55090 0.10750
0.01000 0.00010 0.00000 0.86960 0.03290 0.86190 0.03030 0.82890 0.03660 0.50820 0.14550
0.01000 0.00010 1.00000 0.91030 0.01180 0.88130 0.02030 0.85550 0.02130 0.38010 0.06930
0.01000 0.00010 1.50000 0.90510 0.01250 0.87230 0.01540 0.84440 0.01630 0.42900 0.06170
0.01000 0.00010 2.00000 0.90560 0.01050 0.87480 0.01510 0.84540 0.01530 0.49780 0.11850
0.01000 0.00010 2.50000 0.90330 0.00920 0.87220 0.01600 0.84150 0.01690 0.47700 0.09320
0.01000 0.00010 3.00000 0.90300 0.00960 0.87250 0.01680 0.84150 0.01890 0.55610 0.13920
0.01000 0.00100 0.00000 0.87520 0.02390 0.86890 0.02310 0.83790 0.02710 0.50300 0.10090
0.01000 0.00100 1.00000 0.90960 0.01290 0.88470 0.01960 0.85850 0.02040 0.36450 0.07120
0.01000 0.00100 1.50000 0.90830 0.01180 0.88330 0.01410 0.85670 0.01300 0.42180 0.05070
0.01000 0.00100 2.00000 0.91020 0.01310 0.88110 0.01860 0.85340 0.01930 0.49260 0.12720
0.01000 0.00100 2.50000 0.91020 0.01770 0.88000 0.01630 0.85360 0.01460 0.49880 0.10050
0.01000 0.00100 3.00000 0.91160 0.00920 0.87790 0.01490 0.84790 0.01560 0.55710 0.08760
0.01000 0.01000 0.00000 0.84480 0.03090 0.84380 0.02950 0.80860 0.03370 0.49780 0.13990
0.01000 0.01000 1.00000 0.90500 0.01570 0.87750 0.01770 0.85270 0.01620 0.39780 0.04300
0.01000 0.01000 1.50000 0.90430 0.01410 0.87460 0.01580 0.84770 0.01690 0.43320 0.05940
0.01000 0.01000 2.00000 0.90430 0.00890 0.87670 0.01160 0.84790 0.01160 0.47700 0.06650
0.01000 0.01000 2.50000 0.90190 0.01230 0.87120 0.01490 0.84460 0.01420 0.47380 0.09860
0.01000 0.01000 3.00000 0.90340 0.01280 0.86860 0.01970 0.84010 0.01960 0.56550 0.16340
