0.01000 0.00001 0.00000 0.81780 0.03920 0.79840 0.01280 0.78710 0.01390 0.25840 0.06440
0.01000 0.00001 1.00000 0.83180 0.04360 0.82090 0.01220 0.81330 0.01230 0.27700 0.06080
0.01000 0.00001 1.50000 0.83710 0.04600 0.82470 0.01110 0.81640 0.01230 0.30510 0.02670
0.01000 0.00001 2.00000 0.83630 0.04500 0.82990 0.00780 0.82310 0.00710 0.37490 0.04560
0.01000 0.00001 2.50000 0.83610 0.04760 0.82070 0.01320 0.81310 0.01260 0.43320 0.07130
0.01000 0.00001 3.00000 0.83360 0.04590 0.82520 0.01100 0.81710 0.01080 0.50720 0.07880
0.01000 0.00010 0.00000 0.82680 0.04290 0.80320 0.01330 0.79240 0.01370 0.25620 0.04300
0.01000 0.00010 1.00000 0.83580 0.05080 0.82760 0.01270 0.81970 0.01210 0.25100 0.02240
0.01000 0.00010 1.50000 0.84120 0.04150 0.82750 0.00730 0.82030 0.00760 0.31970 0.05590
0.01000 0.00010 2.00000 0.83720 0.04730 0.82190 0.01210 0.81390 0.01320 0.38010 0.05430
0.01000 0.00010 2.50000 0.83620 0.04480 0.81880 0.01430 0.81080 0.01590 0.43840 0.09720
0.01000 0.00010 3.00000 0.83620 0.04950 0.82570 0.00680 0.81830 0.00670 0.50510 0.09370
0.01000 0.00100 0.00000 0.77920 0.07180 0.74870 0.09610 0.74390 0.07900 0.33640 0.09050
0.01000 0.00100 1.00000 0.84310 0.04740 0.82320 0.01280 0.81670 0.01160 0.32180 0.07050
0.01000 0.00100 1.50000 0.84210 0.04530 0.83080 0.00640 0.82380 0.00610 0.36660 0.05500
0.01000 0.00100 2.00000 0.84490 0.04830 0.83410 0.00450 0.82640 0.00440 0.41130 0.05460
0.01000 0.00100 2.50000 0.84430 0.04770 0.83490 0.00390 0.82770 0.00360 0.48430 0.06500
0.01000 0.00100 3.00000 0.84430 0.04710 0.83260 0.00770 0.82480 0.00780 0.51760 0.06480
0.01000 0.01000 0.00000 0.25920 0.08780 0.20980 0.11050 0.22760 0.09530 0.18850 0.03300
0.01000 0.01000 1.00000 0.19030 0.04500 0.20330 0.09370 0.18580 0.05810 0.25940 0.06570
0.01000 0.01000 1.50000 0.17120 0.01210 0.17770 0.08650 0.16400 0.04380 0.27810 0.00630
0.01000 0.01000 2.00000 0.16670 0.00000 0.17750 0.08630 0.16340 0.04340 0.33950 0.02250
0.01000 0.01000 2.50000 0.17530 0.02290 0.18220 0.09090 0.16770 0.04800 0.38010 0.04020
0.01000 0.01000 3.00000 0.18170 0.04400 0.18410 0.09290 0.17440 0.06060 0.44990 0.04950
0.00100 0.00001 0.00000 0.71620 0.09820 0.64110 0.09730 0.64030 0.08540 0.43420 0.16920
0.00100 0.00001 1.00000 0.83770 0.04380 0.82430 0.00590 0.81650 0.00590 0.33120 0.07260
0.00100 0.00001 1.50000 0.83240 0.04550 0.83020 0.00570 0.82330 0.00570 0.39150 0.07530
0.00100 0.00001 2.00000 0.84040 0.04550 0.83460 0.00440 0.82690 0.00410 0.56650 0.15740
0.00100 0.00001 2.50000 0.83960 0.04540 0.83400 0.00710 0.82680 0.00620 0.61650 0.15980
