0.01000 0.00001 0.00000 0.44750 0.04660 0.45730 0.06000 0.43110 0.05270 0.38110 0.14740
0.01000 0.00001 1.00000 0.49630 0.03880 0.52650 0.03800 0.49750 0.03530 0.25510 0.02400
0.01000 0.00001 1.50000 0.50360 0.05120 0.55710 0.06220 0.52260 0.05400 0.26350 0.01880
0.01000 0.00001 2.00000 0.51880 0.05750 0.57460 0.04550 0.53920 0.04290 0.26970 0.00900
0.01000 0.00001 2.50000 0.50800 0.05510 0.54310 0.05950 0.51150 0.05180 0.30820 0.06340
0.01000 0.00001 3.00000 0.50740 0.05460 0.55140 0.05910 0.52020 0.05030 0.30820 0.02700
0.01000 0.00010 0.00000 0.45820 0.07130 0.46840 0.07220 0.44120 0.06470 0.39570 0.09420
0.01000 0.00010 1.00000 0.50610 0.04450 0.52710 0.04260 0.49790 0.03900 0.29160 0.07410
0.01000 0.00010 1.50000 0.50980 0.05570 0.56000 0.06150 0.52640 0.05480 0.34570 0.13760
0.01000 0.00010 2.00000 0.52040 0.06220 0.57250 0.04980 0.53650 0.04690 0.29050 0.08140
0.01000 0.00010 2.50000 0.50770 0.05990 0.55350 0.05590 0.52150 0.04890 0.31450 0.05730
0.01000 0.00010 3.00000 0.50750 0.05570 0.54170 0.06460 0.51180 0.05390 0.34050 0.07570
0.01000 0.00100 0.00000 0.47080 0.06200 0.48870 0.08200 0.46290 0.07400 0.28640 0.02400
0.01000 0.00100 1.00000 0.55220 0.04690 0.58690 0.04730 0.55110 0.04030 0.31450 0.10780
0.01000 0.00100 1.50000 0.52940 0.05710 0.56370 0.05520 0.53270 0.04790 0.30510 0.04450
0.01000 0.00100 2.00000 0.52580 0.05410 0.57620 0.05220 0.54360 0.04750 0.31550 0.06430
0.01000 0.00100 2.50000 0.52000 0.05130 0.56970 0.06390 0.53630 0.05510 0.32070 0.08180
0.01000 0.00100 3.00000 0.51760 0.05470 0.55690 0.04580 0.52660 0.03880 0.33120 0.07720
0.01000 0.01000 0.00000 0.34240 0.04960 0.34610 0.05680 0.32850 0.04940 0.33640 0.03560
0.01000 0.01000 1.00000 0.56360 0.05330 0.59860 0.04830 0.56340 0.04110 0.31060 0.04060
0.01000 0.01000 1.50000 0.54350 0.07960 0.59130 0.05780 0.55800 0.05170 0.30200 0.03450
0.01000 0.01000 2.00000 0.54160 0.06550 0.59090 0.04950 0.55830 0.04570 0.31660 0.03150
0.01000 0.01000 2.50000 0.52990 0.05950 0.57900 0.04620 0.54860 0.03990 0.34570 0.03820
0.01000 0.01000 3.00000 0.52020 0.05150 0.54840 0.04500 0.51830 0.04020 0.42490 0.08910
0.00100 0.00001 0.00000 0.47420 0.05140 0.49760 0.06060 0.47340 0.05080 0.44150 0.07200
0.00100 0.00001 1.00000 0.55880 0.06260 0.60500 0.05010 0.56760 0.04730 0.26550 0.07220
0.00100 0.00001 1.50000 0.54720 0.06720 0.60730 0.06380 0.57190 0.06110 0.28320 0.06270
0.00100 0.00001 2.00000 0.57490 0.06380 0.62850 0.05160 0.58960 0.04830 0.26870 0.01170
0.00100 0.00001 2.50000 0.57740 0.06200 0.63580 0.04630 0.59680 0.04300 0.29370 0.02690
0.00100 0.00001 3.00000 0.58520 0.05840 0.64270 0.04570 0.60330 0.04270 0.31240 0.03910
0.00100 0.00010 0.00000 0.48850 0.05490 0.51430 0.06070 0.48730 0.05210 0.42490 0.11160
0.00100 0.00010 1.00000 0.56470 0.06430 0.60880 0.05140 0.57110 0.04800 0.25930 0.04930
0.00100 0.00010 1.50000 0.54870 0.06920 0.61090 0.06260 0.57490 0.06000 0.25620 0.02340
0.00100 0.00010 2.00000 0.57820 0.06570 0.63340 0.05140 0.59350 0.04870 0.28740 0.02950
0.00100 0.00010 2.50000 0.57940 0.05990 0.63770 0.04510 0.59830 0.04240 0.30300 0.05730
0.00100 0.00010 3.00000 0.58450 0.05850 0.64150 0.04650 0.60190 0.04350 0.33530 0.06720
0.00100 0.00100 0.00000 0.48750 0.04840 0.51560 0.06340 0.48800 0.05570 0.38220 0.08080
0.00100 0.00100 1.00000 0.57440 0.06560 0.61760 0.05480 0.57880 0.05000 0.24370 0.01690
0.00100 0.00100 1.50000 0.56020 0.06760 0.61760 0.06180 0.58030 0.05870 0.27280 0.03270
0.00100 0.00100 2.00000 0.58640 0.06630 0.63720 0.05520 0.59670 0.05410 0.28010 0.03040
0.00100 0.00100 2.50000 0.58090 0.06980 0.64460 0.04530 0.60420 0.04350 0.30510 0.06500
0.00100 0.00100 3.00000 0.58590 0.06550 0.63720 0.04940 0.59780 0.04760 0.31660 0.05370
0.00100 0.01000 0.00000 0.25360 0.02310 0.23250 0.02240 0.22990 0.02020 0.31240 0.12110
0.00100 0.01000 1.00000 0.58620 0.07620 0.62360 0.06660 0.58540 0.05950 0.27800 0.04500
0.00100 0.01000 1.50000 0.57520 0.07000 0.62660 0.06190 0.58640 0.05770 0.29160 0.04140
0.00100 0.01000 2.00000 0.57560 0.07890 0.63690 0.05610 0.59800 0.05280 0.34050 0.09110
0.00100 0.01000 2.50000 0.55970 0.07590 0.62640 0.06490 0.59110 0.06010 0.33010 0.03560
0.00100 0.01000 3.00000 0.54690 0.06790 0.59850 0.06150 0.56210 0.05630 0.36660 0.07980
0.00010 0.00001 0.00000 0.25510 0.03160 0.24030 0.04270 0.23590 0.03820 0.43530 0.17670
0.00010 0.00001 1.00000 0.56910 0.06210 0.60470 0.05370 0.56780 0.04870 0.36240 0.05710
0.00010 0.00001 1.50000 0.55200 0.06500 0.61020 0.06310 0.57470 0.06020 0.43740 0.05230
0.00010 0.00001 2.00000 0.58090 0.06520 0.63270 0.05480 0.59360 0.05140 0.42280 0.07490
0.00010 0.00001 2.50000 0.58220 0.06510 0.63830 0.04620 0.59910 0.04250 0.45920 0.05920
0.00010 0.00001 3.00000 0.58720 0.05880 0.64130 0.04430 0.60220 0.04110 0.47180 0.03340
0.00010 0.00010 0.00000 0.25840 0.02950 0.24590 0.04170 0.24080 0.03750 0.51240 0.22620
0.00010 0.00010 1.00000 0.57080 0.06370 0.60680 0.05270 0.56990 0.04800 0.40300 0.10330
0.00010 0.00010 1.50000 0.55470 0.06680 0.61150 0.06370 0.57560 0.06050 0.43320 0.06900
0.00010 0.00010 2.00000 0.58220 0.06510 0.63390 0.05450 0.59470 0.05110 0.41450 0.06010
0.00010 0.00010 2.50000 0.58190 0.06860 0.63710 0.04900 0.59750 0.04530 0.47800 0.12140
0.00010 0.00010 3.00000 0.58820 0.06010 0.63870 0.04430 0.59910 0.04100 0.49780 0.12740
0.00010 0.00100 0.00000 0.25350 0.02540 0.23450 0.02730 0.22970 0.02500 0.46550 0.19890
0.00010 0.00100 1.00000 0.58160 0.06990 0.62010 0.05500 0.58120 0.04970 0.40930 0.06680
0.00010 0.00100 1.50000 0.56830 0.06920 0.61540 0.06040 0.57820 0.05690 0.43950 0.06960
0.00010 0.00100 2.00000 0.59000 0.07020 0.63570 0.05660 0.59540 0.05390 0.45510 0.09980
0.00010 0.00100 2.50000 0.58780 0.07030 0.64380 0.04620 0.60300 0.04480 0.47380 0.09240
0.00010 0.00100 3.00000 0.59230 0.06490 0.64000 0.04790 0.60090 0.04580 0.50510 0.08900
0.00010 0.01000 0.00000 0.22830 0.04020 0.21190 0.03120 0.20900 0.03200 0.46760 0.12940
0.00010 0.01000 1.00000 0.59290 0.07840 0.63170 0.06510 0.59250 0.05840 0.59670 0.08540
0.00010 0.01000 1.50000 0.57950 0.06890 0.62830 0.06310 0.58660 0.05810 0.61860 0.09250
0.00010 0.01000 2.00000 0.57210 0.06930 0.63420 0.06100 0.59390 0.05790 0.64570 0.15070
0.00010 0.01000 2.50000 0.56470 0.06330 0.62630 0.06180 0.58580 0.05650 0.64150 0.14490
0.00010 0.01000 3.00000 0.54640 0.07060 0.60430 0.07500 0.56490 0.06780 0.61030 0.15060
