0.01000 0.00001 0.00000 0.88170 0.03490 0.87120 0.02590 0.84090 0.02880
0.01000 0.00001 1.00000 0.90850 0.02290 0.87510 0.02110 0.84950 0.02260
0.01000 0.00001 1.50000 0.90150 0.01420 0.86990 0.01790 0.84470 0.01960
0.01000 0.00001 2.00000 0.89790 0.01870 0.87180 0.01740 0.84390 0.01620
0.01000 0.00001 2.50000 0.90320 0.01770 0.87590 0.02620 0.84740 0.02500
0.01000 0.00001 3.00000 0.90240 0.01280 0.87330 0.01690 0.84420 0.01610
0.01000 0.00010 0.00000 0.88450 0.02570 0.87580 0.02110 0.84680 0.02440
0.01000 0.00010 1.00000 0.91040 0.01410 0.88490 0.01170 0.85960 0.01540
0.01000 0.00010 1.50000 0.89970 0.01380 0.87170 0.01570 0.84640 0.01600
0.01000 0.00010 2.00000 0.90190 0.01400 0.87650 0.01390 0.84940 0.01520
0.01000 0.00010 2.50000 0.90520 0.00890 0.87840 0.01430 0.85040 0.01270
0.01000 0.00010 3.00000 0.90510 0.01020 0.87460 0.01190 0.84390 0.01300
0.01000 0.00100 0.00000 0.89890 0.01680 0.88270 0.01690 0.85420 0.01860
0.01000 0.00100 1.00000 0.91250 0.01460 0.89410 0.00940 0.87120 0.00910
0.01000 0.00100 1.50000 0.90330 0.01470 0.87630 0.01550 0.85270 0.01950
0.01000 0.00100 2.00000 0.91030 0.01180 0.88510 0.01250 0.85800 0.01560
0.01000 0.00100 2.50000 0.90990 0.01150 0.88350 0.01080 0.85520 0.01080
0.01000 0.00100 3.00000 0.91010 0.01110 0.88280 0.01760 0.85720 0.01640
0.01000 0.01000 0.00000 0.89030 0.01560 0.87290 0.01670 0.84480 0.01690
0.01000 0.01000 1.00000 0.90400 0.01490 0.86800 0.01350 0.84550 0.01450
0.01000 0.01000 1.50000 0.89920 0.01360 0.86390 0.01650 0.84410 0.01410
0.01000 0.01000 2.00000 0.89930 0.01730 0.86020 0.01960 0.83710 0.01910
0.01000 0.01000 2.50000 0.90030 0.01090 0.86800 0.02160 0.84330 0.01930
0.01000 0.01000 3.00000 0.90270 0.01610 0.87030 0.01920 0.84490 0.01650
0.00100 0.00001 0.00000 0.90680 0.01680 0.89420 0.01850 0.86570 0.02120
0.00100 0.00001 1.00000 0.91620 0.01420 0.89070 0.01220 0.86730 0.01370
0.00100 0.00001 1.50000 0.91300 0.01600 0.88350 0.01690 0.86140 0.02020
0.00100 0.00001 2.00000 0.91450 0.01350 0.89030 0.01150 0.86420 0.01350
0.00100 0.00001 2.50000 0.91390 0.01110 0.88340 0.01860 0.85660 0.01800
0.00100 0.00001 3.00000 0.91650 0.01180 0.88870 0.01320 0.86080 0.01430
0.00100 0.00010 0.00000 0.90760 0.01710 0.89460 0.01920 0.86590 0.02170
0.00100 0.00010 1.00000 0.91650 0.01490 0.88820 0.01740 0.86420 0.02120
0.00100 0.00010 1.50000 0.91380 0.01490 0.88430 0.01620 0.86190 0.01580
0.00100 0.00010 2.00000 0.91400 0.01290 0.88920 0.01520 0.86300 0.01770
0.00100 0.00010 2.50000 0.91510 0.01160 0.88880 0.01560 0.86240 0.01590
0.00100 0.00010 3.00000 0.91670 0.01120 0.88800 0.01480 0.86050 0.01640
0.00100 0.00100 0.00000 0.90870 0.01990 0.89520 0.01960 0.86660 0.02190
0.00100 0.00100 1.00000 0.91670 0.01620 0.89260 0.01240 0.86850 0.01330
0.00100 0.00100 1.50000 0.91300 0.01710 0.88550 0.01400 0.86270 0.01610
0.00100 0.00100 2.00000 0.91400 0.01440 0.89030 0.01240 0.86440 0.01370
0.00100 0.00100 2.50000 0.91550 0.01290 0.88680 0.01590 0.86020 0.01760
0.00100 0.00100 3.00000 0.91710 0.01170 0.89070 0.01170 0.86290 0.01340
0.00100 0.01000 0.00000 0.88660 0.02750 0.88480 0.02110 0.85190 0.02590
0.00100 0.01000 1.00000 0.91770 0.01930 0.89000 0.01370 0.86800 0.01320
0.00100 0.01000 1.50000 0.91290 0.01920 0.87950 0.01430 0.85750 0.01410
0.00100 0.01000 2.00000 0.91310 0.01920 0.87840 0.01470 0.85510 0.01420
0.00100 0.01000 2.50000 0.91560 0.01520 0.88300 0.01620 0.85760 0.01480
0.00100 0.01000 3.00000 0.91520 0.01320 0.88350 0.01730 0.85740 0.01440
0.00010 0.00001 0.00000 0.91640 0.01670 0.90190 0.00750 0.87590 0.00920
0.00010 0.00001 1.00000 0.92400 0.01840 0.89500 0.01290 0.87270 0.01580
0.00010 0.00001 1.50000 0.91640 0.01690 0.88620 0.01440 0.86430 0.01630
0.00010 0.00001 2.00000 0.91390 0.01780 0.87580 0.02980 0.85310 0.02350
0.00010 0.00001 2.50000 0.91400 0.01860 0.87420 0.03000 0.85090 0.02640
0.00010 0.00001 3.00000 0.91180 0.01990 0.87450 0.02370 0.84970 0.02350
0.00010 0.00010 0.00000 0.91500 0.01860 0.90060 0.01400 0.87520 0.01610
0.00010 0.00010 1.00000 0.92380 0.01840 0.89470 0.01270 0.87240 0.01550
0.00010 0.00010 1.50000 0.91730 0.01680 0.88670 0.01470 0.86420 0.01670
0.00010 0.00010 2.00000 0.91470 0.01800 0.87660 0.03090 0.85510 0.02560
0.00010 0.00010 2.50000 0.91400 0.01840 0.87520 0.02980 0.85220 0.02590
0.00010 0.00010 3.00000 0.91500 0.01830 0.87990 0.02430 0.85500 0.02440
0.00010 0.00100 0.00000 0.72280 0.26670 0.69760 0.28990 0.68860 0.26530
0.00010 0.00100 1.00000 0.91400 0.03850 0.87820 0.05640 0.85950 0.04270
0.00010 0.00100 1.50000 0.91430 0.01810 0.87930 0.02710 0.85960 0.02060
0.00010 0.00100 2.00000 0.91550 0.01600 0.88130 0.03100 0.85970 0.02470
0.00010 0.00100 2.50000 0.91430 0.02030 0.87400 0.03070 0.85110 0.02700
0.00010 0.00100 3.00000 0.91910 0.01500 0.88420 0.02040 0.85880 0.02050
0.00010 0.01000 0.00000 0.51390 0.23830 0.48030 0.27240 0.48160 0.24510
0.00010 0.01000 1.00000 0.90890 0.03750 0.86320 0.05330 0.84890 0.03770
0.00010 0.01000 1.50000 0.91020 0.01640 0.86310 0.03380 0.84880 0.02120
0.00010 0.01000 2.00000 0.91270 0.01960 0.86630 0.03140 0.84750 0.02220
0.00010 0.01000 2.50000 0.91300 0.01960 0.86590 0.02570 0.84590 0.02000
0.00010 0.01000 3.00000 0.91320 0.02290 0.87030 0.03090 0.84890 0.02710
