0.01000 0.00001 5.00000 0.62120 0.05930 0.55960 0.08610 0.58650 0.05100
0.01000 0.00010 5.00000 0.62390 0.04180 0.55850 0.08700 0.58460 0.05470
0.01000 0.00100 5.00000 0.58190 0.04090 0.49100 0.08260 0.53740 0.04810
0.01000 0.01000 5.00000 0.39950 0.03170 0.28160 0.02590 0.34950 0.02710
0.00100 0.00001 5.00000 0.40720 0.02380 0.28770 0.01290 0.35390 0.01840
0.00100 0.00010 5.00000 0.40760 0.02670 0.28620 0.02010 0.35500 0.02570
0.00100 0.00100 5.00000 0.40650 0.02540 0.28410 0.01040 0.35580 0.01320
0.00100 0.01000 5.00000 0.27600 0.01180 0.19570 0.01130 0.23720 0.01870
0.00010 0.00001 5.00000 0.28900 0.01040 0.20140 0.00940 0.25480 0.01200
0.00010 0.00010 5.00000 0.28920 0.01020 0.20160 0.00850 0.25530 0.01140
0.00010 0.00100 5.00000 0.28620 0.01140 0.20070 0.01210 0.25200 0.01690
0.00010 0.01000 5.00000 0.27570 0.01530 0.19330 0.01440 0.23760 0.01780
