0.01000 0.00001 1.00000 0.85040 0.02090 0.78810 0.02840 0.77780 0.01880 0.41240 0.13500
0.01000 0.00010 1.00000 0.85500 0.01870 0.80710 0.01930 0.78970 0.01250 0.44890 0.12280
0.01000 0.00100 1.00000 0.86510 0.02340 0.81700 0.01310 0.79770 0.00960 0.45410 0.14330
0.01000 0.01000 1.00000 0.83690 0.01820 0.77690 0.01540 0.76670 0.01260 0.44370 0.15640
0.00100 0.00001 1.00000 0.87020 0.02370 0.81900 0.01830 0.80780 0.01310 0.45720 0.19360
0.00100 0.00010 1.00000 0.86860 0.02030 0.81760 0.02110 0.80650 0.01450 0.41030 0.16970
0.00100 0.00100 1.00000 0.87130 0.02350 0.82260 0.01870 0.80950 0.01290 0.47700 0.18040
0.00100 0.01000 1.00000 0.84870 0.02190 0.78970 0.01710 0.78650 0.01120 0.50300 0.15970
0.00010 0.00001 1.00000 0.87780 0.02740 0.83780 0.00810 0.82430 0.00320 0.65820 0.09110
0.00010 0.00010 1.00000 0.87800 0.02710 0.83790 0.00910 0.82420 0.00410 0.67590 0.12990
0.00010 0.00100 1.00000 0.87790 0.02510 0.83680 0.00950 0.82250 0.00380 0.67880 0.12030
0.00010 0.01000 1.00000 0.83480 0.01660 0.76800 0.01090 0.77460 0.00950 0.63420 0.03690
