0.01000 0.00001 1.00000 0.57750 0.04140 0.51860 0.06910 0.54780 0.04020 0.17600 0.04920
0.01000 0.00010 1.00000 0.58920 0.04860 0.52650 0.06890 0.55350 0.04710 0.18230 0.06960
0.01000 0.00100 1.00000 0.58460 0.02860 0.52240 0.05490 0.54720 0.03540 0.16350 0.02340
0.01000 0.01000 1.00000 0.44380 0.04470 0.33970 0.05610 0.38360 0.04590 0.22700 0.03990
0.00100 0.00001 1.00000 0.53480 0.04100 0.45990 0.05830 0.49230 0.03390 0.24370 0.02600
0.00100 0.00010 1.00000 0.54590 0.04230 0.46830 0.05680 0.49960 0.03250 0.26140 0.04990
0.00100 0.00100 1.00000 0.52790 0.03250 0.45040 0.03320 0.48240 0.01440 0.24890 0.02700
0.00100 0.01000 1.00000 0.27480 0.01750 0.18800 0.01980 0.23050 0.01650 0.19480 0.07590
0.00010 0.00001 1.00000 0.28570 0.03880 0.19090 0.03200 0.24570 0.03200 0.22500 0.10560
0.00010 0.00010 1.00000 0.28610 0.03800 0.19000 0.03370 0.24530 0.03340 0.23430 0.12370
0.00010 0.00100 1.00000 0.28170 0.03970 0.19040 0.03440 0.24560 0.03550 0.22500 0.13110
0.00010 0.01000 1.00000 0.22750 0.07150 0.16720 0.04340 0.20370 0.06460 0.24470 0.11090
