0.01000 0.00001 1.00000 0.50990 0.06390 0.53260 0.05010 0.50500 0.04080 0.29990 0.08390
0.01000 0.00010 1.00000 0.50480 0.06340 0.53840 0.05090 0.50860 0.04390 0.28330 0.06820
0.01000 0.00100 1.00000 0.52490 0.04680 0.56010 0.04940 0.53160 0.04360 0.23850 0.01760
0.01000 0.01000 1.00000 0.52240 0.04480 0.55370 0.05540 0.52430 0.04840 0.28120 0.06600
0.00100 0.00001 1.00000 0.56250 0.05640 0.61030 0.05190 0.57590 0.04690 0.26560 0.04380
0.00100 0.00010 1.00000 0.56880 0.05680 0.60550 0.05630 0.57130 0.05140 0.26970 0.04550
0.00100 0.00100 1.00000 0.56950 0.05210 0.61740 0.05100 0.58410 0.04450 0.26240 0.01990
0.00100 0.01000 1.00000 0.42810 0.02870 0.46140 0.03580 0.43930 0.03090 0.39680 0.06240
0.00010 0.00001 1.00000 0.38460 0.06770 0.40390 0.08660 0.38700 0.08040 0.60930 0.13620
0.00010 0.00010 1.00000 0.36910 0.07290 0.38870 0.09400 0.37190 0.08730 0.57180 0.19700
0.00010 0.00100 1.00000 0.37550 0.05770 0.39060 0.07380 0.37370 0.06890 0.60720 0.14550
0.00010 0.01000 1.00000 0.21110 0.08160 0.20150 0.09070 0.19600 0.08620 0.37180 0.20540
