0.01000 0.00001 1.00000 0.70110 0.02750 0.64620 0.05770 0.64940 0.04150 0.18020 0.09910
0.01000 0.00010 1.00000 0.70600 0.02350 0.65600 0.05250 0.65800 0.03890 0.15830 0.01490
0.01000 0.00100 1.00000 0.73220 0.01820 0.67300 0.03310 0.66810 0.02370 0.19580 0.04110
0.01000 0.01000 1.00000 0.72420 0.02080 0.65050 0.03200 0.65280 0.02700 0.22910 0.02400
0.00100 0.00001 1.00000 0.70140 0.01610 0.62220 0.04160 0.63520 0.03250 0.19790 0.03000
0.00100 0.00010 1.00000 0.70610 0.01340 0.62710 0.04110 0.64010 0.03080 0.19580 0.01960
0.00100 0.00100 1.00000 0.71520 0.01570 0.63720 0.04770 0.64970 0.03590 0.21040 0.01700
0.00100 0.01000 1.00000 0.64510 0.01940 0.56670 0.02070 0.58650 0.02120 0.60300 0.06270
0.00010 0.00001 1.00000 0.44150 0.17210 0.34970 0.15430 0.39670 0.14930 0.37390 0.23310
0.00010 0.00010 1.00000 0.44200 0.17360 0.35170 0.15640 0.39810 0.15100 0.37180 0.22830
0.00010 0.00100 1.00000 0.44270 0.17980 0.35520 0.16000 0.39990 0.15680 0.37390 0.22990
0.00010 0.01000 1.00000 0.21750 0.08750 0.17840 0.06080 0.19980 0.07870 0.22600 0.12570
