0.01000 0.00001 1.00000 0.87830 0.03930 0.87170 0.03660 0.83750 0.04350 0.41350 0.09110
0.01000 0.00010 1.00000 0.89630 0.01380 0.88240 0.01750 0.85380 0.02120 0.40200 0.12070
0.01000 0.00100 1.00000 0.90080 0.01460 0.88760 0.01790 0.85990 0.02330 0.34370 0.05620
0.01000 0.01000 1.00000 0.86300 0.05070 0.85290 0.05620 0.82470 0.05270 0.39580 0.06320
0.00100 0.00001 1.00000 0.90570 0.01230 0.89580 0.00970 0.86490 0.01510 0.43850 0.12130
0.00100 0.00010 1.00000 0.90590 0.01450 0.89590 0.01140 0.86540 0.01800 0.44470 0.13110
0.00100 0.00100 1.00000 0.90540 0.01100 0.89730 0.00830 0.86790 0.01350 0.45410 0.11740
0.00100 0.01000 1.00000 0.86220 0.03610 0.86310 0.02880 0.82090 0.03790 0.50090 0.15520
0.00010 0.00001 1.00000 0.91250 0.01720 0.90040 0.00860 0.87270 0.01330 0.63220 0.06240
0.00010 0.00010 1.00000 0.91220 0.01670 0.90150 0.00860 0.87430 0.01320 0.64670 0.08890
0.00010 0.00100 1.00000 0.90990 0.01420 0.90030 0.00790 0.87200 0.01230 0.64050 0.10660
0.00010 0.01000 1.00000 0.79160 0.08850 0.80150 0.10730 0.75510 0.09510 0.62280 0.09210
