0.01000 0.00001 1.00000 0.90970 0.01720 0.89260 0.01370 0.86470 0.01690
0.01000 0.00010 1.00000 0.91480 0.01500 0.89800 0.00930 0.87080 0.01430
0.01000 0.00100 1.00000 0.91280 0.01070 0.89530 0.00980 0.86710 0.01470
0.01000 0.01000 1.00000 0.91010 0.01550 0.88940 0.01230 0.86070 0.01490
0.00100 0.00001 1.00000 0.91690 0.01330 0.89790 0.00990 0.86750 0.01490
0.00100 0.00010 1.00000 0.91760 0.01380 0.89560 0.01400 0.86570 0.01650
0.00100 0.00100 1.00000 0.91680 0.01160 0.89580 0.01070 0.86560 0.01360
0.00100 0.01000 1.00000 0.91580 0.01450 0.89970 0.00890 0.87200 0.01350
0.00010 0.00001 1.00000 0.92230 0.01310 0.90410 0.00980 0.87910 0.01340
0.00010 0.00010 1.00000 0.92240 0.01360 0.90420 0.00960 0.87910 0.01310
0.00010 0.00100 1.00000 0.91980 0.01680 0.90090 0.01410 0.87630 0.01470
0.00010 0.01000 1.00000 0.91590 0.01530 0.90050 0.01100 0.87640 0.01050
