0.01000 0.00001 1.00000 0.84300 0.04540 0.82400 0.01750 0.81430 0.01990
0.01000 0.00010 1.00000 0.84000 0.04790 0.82510 0.01480 0.81590 0.01680
0.01000 0.00100 1.00000 0.84430 0.04680 0.82980 0.00670 0.82130 0.00790
0.01000 0.01000 1.00000 0.22420 0.08310 0.26160 0.03890 0.23880 0.06620
0.00100 0.00001 1.00000 0.83270 0.05340 0.82510 0.00530 0.81690 0.00510
0.00100 0.00010 1.00000 0.83260 0.05340 0.82520 0.00480 0.81680 0.00460
0.00100 0.00100 1.00000 0.81830 0.05000 0.82390 0.00580 0.81620 0.00590
0.00100 0.01000 1.00000 0.30910 0.12460 0.34520 0.08700 0.31390 0.08800
0.00010 0.00001 1.00000 0.78630 0.06060 0.77440 0.02870 0.77120 0.02660
0.00010 0.00010 1.00000 0.77910 0.06000 0.76170 0.03910 0.75840 0.03730
0.00010 0.00100 1.00000 0.69690 0.22330 0.63340 0.23560 0.64230 0.21810
0.00010 0.01000 1.00000 0.22590 0.08640 0.25020 0.16590 0.22320 0.11360
