0.01000 0.00001 1.00000 0.47900 0.05970 0.52450 0.06750 0.49220 0.05330
0.01000 0.00010 1.00000 0.48160 0.05890 0.52730 0.06950 0.49610 0.05290
0.01000 0.00100 1.00000 0.54760 0.04800 0.58440 0.04340 0.54940 0.03550
0.01000 0.01000 1.00000 0.59610 0.04170 0.63680 0.03140 0.59900 0.02680
0.00100 0.00001 1.00000 0.53930 0.05010 0.57850 0.05170 0.54360 0.04460
0.00100 0.00010 1.00000 0.54170 0.05040 0.58100 0.05130 0.54500 0.04420
0.00100 0.00100 1.00000 0.55200 0.05000 0.59510 0.05280 0.55790 0.04560
0.00100 0.01000 1.00000 0.56630 0.04260 0.60140 0.04610 0.56390 0.04080
0.00010 0.00001 1.00000 0.53410 0.05590 0.57120 0.05540 0.53810 0.04780
0.00010 0.00010 1.00000 0.53920 0.05600 0.57450 0.05300 0.54140 0.04540
0.00010 0.00100 1.00000 0.54890 0.05010 0.58420 0.04770 0.54770 0.04170
0.00010 0.01000 1.00000 0.55790 0.08740 0.59470 0.09050 0.55540 0.08730
