0.01000 0.00001 1.00000 0.04850 0.04170 0.03960 0.04790 0.04330 0.04410
0.01000 0.00010 1.00000 0.09790 0.21820 0.10120 0.22050 0.09530 0.21310
0.01000 0.00100 1.00000 0.89850 0.01630 0.88570 0.02010 0.86010 0.01970
0.01000 0.01000 1.00000 0.12640 0.04180 0.12950 0.06450 0.11950 0.05170
0.00100 0.00001 1.00000 0.90810 0.00610 0.88930 0.02390 0.86430 0.02310
0.00100 0.00010 1.00000 0.90890 0.00900 0.89030 0.02260 0.86380 0.02300
0.00100 0.00100 1.00000 0.90770 0.01120 0.89280 0.02110 0.86730 0.02070
0.00100 0.01000 1.00000 0.10700 0.06120 0.10570 0.07480 0.10600 0.06330
0.00010 0.00001 1.00000 0.91300 0.01290 0.89420 0.02110 0.87040 0.02150
0.00010 0.00010 1.00000 0.91350 0.01220 0.89330 0.02130 0.86910 0.02200
0.00010 0.00100 1.00000 0.90170 0.01130 0.89420 0.02090 0.87060 0.02090
0.00010 0.01000 1.00000 0.11360 0.05810 0.10490 0.07290 0.10800 0.06150
