0.01000 0.00001 1.00000 0.84210 0.04270 0.81990 0.01430 0.80980 0.01630
0.01000 0.00010 1.00000 0.84790 0.04180 0.82240 0.01410 0.81210 0.01570
0.01000 0.00100 1.00000 0.83290 0.06670 0.82850 0.02770 0.82120 0.02490
0.01000 0.01000 1.00000 0.17450 0.02060 0.22570 0.04650 0.19280 0.03110
0.00100 0.00001 1.00000 0.83190 0.05270 0.82560 0.00580 0.81720 0.00550
0.00100 0.00010 1.00000 0.83090 0.05170 0.82570 0.00580 0.81720 0.00540
0.00100 0.00100 1.00000 0.61610 0.09630 0.50650 0.09740 0.53190 0.07850
0.00100 0.01000 1.00000 0.25180 0.08340 0.29710 0.09060 0.26710 0.07820
0.00010 0.00001 1.00000 0.78490 0.06190 0.77810 0.03010 0.77530 0.02550
0.00010 0.00010 1.00000 0.78540 0.06480 0.76270 0.04210 0.76150 0.03640
0.00010 0.00100 1.00000 0.24300 0.11110 0.26820 0.19150 0.23790 0.13560
0.00010 0.01000 1.00000 0.20770 0.06050 0.22510 0.13490 0.20280 0.08680
