0.01000 0.00001 1.00000 0.41490 0.08620 0.45310 0.08550 0.42210 0.07500
0.01000 0.00010 1.00000 0.45980 0.05570 0.48290 0.04900 0.45480 0.04520
0.01000 0.00100 1.00000 0.50490 0.05630 0.54010 0.05330 0.50590 0.04950
0.01000 0.01000 1.00000 0.07210 0.02590 0.07180 0.03610 0.06990 0.02880
0.00100 0.00001 1.00000 0.41590 0.08090 0.44590 0.09150 0.41670 0.08210
0.00100 0.00010 1.00000 0.43600 0.07580 0.46470 0.08160 0.43260 0.07490
0.00100 0.00100 1.00000 0.43220 0.05960 0.44320 0.04900 0.41650 0.04540
0.00100 0.01000 1.00000 0.11360 0.04860 0.10920 0.06190 0.10610 0.05170
0.00010 0.00001 1.00000 0.41520 0.09010 0.43520 0.09940 0.40620 0.08860
0.00010 0.00010 1.00000 0.43030 0.08320 0.45030 0.09600 0.41920 0.08760
0.00010 0.00100 1.00000 0.44390 0.06420 0.45550 0.07940 0.42310 0.07540
0.00010 0.01000 1.00000 0.11780 0.04770 0.10500 0.05570 0.10250 0.04570
