0.01000 0.00001 1.00000 0.55040 0.05850 0.48980 0.08800 0.51380 0.05560
0.01000 0.00010 1.00000 0.63190 0.05740 0.56900 0.07600 0.59070 0.05530
0.01000 0.00100 1.00000 0.60180 0.03670 0.53040 0.06360 0.56150 0.04490
0.01000 0.01000 1.00000 0.05390 0.02310 0.06710 0.04230 0.05570 0.02510
0.00100 0.00001 1.00000 0.53700 0.04450 0.46320 0.05690 0.50500 0.03850
0.00100 0.00010 1.00000 0.55980 0.04780 0.50690 0.06390 0.53750 0.04050
0.00100 0.00100 1.00000 0.52780 0.04790 0.45830 0.03970 0.48810 0.03190
0.00100 0.01000 1.00000 0.07260 0.03310 0.08480 0.03040 0.06850 0.02320
0.00010 0.00001 1.00000 0.53670 0.04090 0.47170 0.07040 0.50070 0.04620
0.00010 0.00010 1.00000 0.56000 0.05250 0.51300 0.07030 0.53460 0.04730
0.00010 0.00100 1.00000 0.40530 0.16980 0.40470 0.15320 0.39130 0.14860
0.00010 0.01000 1.00000 0.04740 0.01410 0.05600 0.04260 0.04310 0.02020
