1.00000 0.87800 0.01110 1463.80005 6.58480 2.48760 0.00670
1.50000 0.84680 0.01190 2738.80005 17.06930 3.78330 0.01730
2.00000 0.82940 0.00860 3848.60010 18.53210 4.91120 0.01880
2.50000 0.81470 0.00890 4970.00000 19.06830 6.05080 0.01940
3.00000 0.80040 0.00980 6057.20020 15.57430 7.15570 0.01580
