1.00000 0.96660 0.01280 287.60001 0.80000 1.81700 0.00230
1.50000 0.94480 0.01010 761.20001 7.78200 3.16250 0.02210
2.00000 0.93580 0.01030 1049.00000 9.50790 3.98010 0.02700
2.50000 0.92810 0.01290 1333.80005 8.40000 4.78920 0.02390
3.00000 0.92210 0.01230 1623.80005 11.93980 5.61310 0.03390
