1.00000 0.93530 0.01870 534.40002 6.02000 1.80970 0.00910
1.50000 0.91640 0.01540 1421.00000 19.47310 3.15300 0.02950
2.00000 0.91050 0.01270 1943.40002 25.64840 3.94450 0.03890
2.50000 0.89290 0.01380 2458.80005 32.85970 4.72550 0.04980
3.00000 0.86410 0.01250 2957.60010 39.03640 5.48120 0.05910
