1.00000 0.85000 0.04810 131.00000 5.69210 1.79390 0.03450
1.50000 0.71020 0.06120 287.20001 14.87820 2.74060 0.09020
2.00000 0.65770 0.05370 385.00000 22.49440 3.33330 0.13630
2.50000 0.61550 0.04720 475.00000 30.75060 3.87880 0.18640
3.00000 0.57840 0.03850 567.40002 32.58590 4.43880 0.19750
