1.00000 0.94610 0.01640 112.00000 0.00000 1.84210 0.00000
1.50000 0.87860 0.02130 245.20000 1.93910 2.84360 0.01460
2.00000 0.84690 0.01340 356.39999 1.85470 3.67970 0.01390
2.50000 0.82200 0.02070 461.00000 3.34660 4.46620 0.02520
3.00000 0.77710 0.01790 566.40002 7.65770 5.25860 0.05760
