1.00000 0.87900 0.01970 107.40000 0.80000 2.05290 0.00780
1.50000 0.79750 0.01870 224.60001 1.85470 3.20200 0.01820
2.00000 0.74330 0.03270 302.60001 13.70550 3.96670 0.13440
2.50000 0.69940 0.03300 378.00000 22.37860 4.70590 0.21940
3.00000 0.66030 0.03060 446.20001 30.40000 5.37450 0.29800
