1.00000 0.94440 0.01200 450.00000 2.96650 1.68180 0.00450
1.50000 0.92780 0.01390 1255.59998 7.22770 2.90240 0.01100
2.00000 0.92410 0.01310 1738.00000 8.17310 3.63330 0.01240
2.50000 0.91560 0.01280 2222.80005 15.03860 4.36790 0.02280
3.00000 0.89520 0.01310 2700.60010 21.48120 5.09180 0.03250
