1.00000 0.90020 0.00820 1113.19995 1.72050 2.13590 0.00180
1.50000 0.86720 0.00640 2215.19995 12.12270 3.26040 0.01240
2.00000 0.84880 0.00740 3177.19995 12.00670 4.24200 0.01230
2.50000 0.83190 0.00860 4157.20020 16.25300 5.24200 0.01660
3.00000 0.81600 0.00860 5105.39990 24.80810 6.20960 0.02530
