0.01000 0.00001 1.00000 0.82460 0.01670 0.76640 0.02180 0.76680 0.02170
0.01000 0.00010 1.00000 0.81910 0.01940 0.75960 0.01680 0.76090 0.01640
0.01000 0.00100 1.00000 0.83470 0.02250 0.77010 0.02510 0.76960 0.02510
0.01000 0.01000 1.00000 0.24270 0.12840 0.24380 0.09590 0.24130 0.11420
0.00100 0.00001 1.00000 0.81630 0.01730 0.75820 0.03030 0.76060 0.02810
0.00100 0.00010 1.00000 0.81650 0.01880 0.76200 0.03080 0.76300 0.02910
0.00100 0.00100 1.00000 0.82140 0.02210 0.75620 0.03450 0.75900 0.03150
0.00100 0.01000 1.00000 0.31640 0.11860 0.32540 0.10370 0.31720 0.10960
0.00010 0.00001 1.00000 0.80100 0.01710 0.73860 0.02400 0.74400 0.02070
0.00010 0.00010 1.00000 0.79940 0.01780 0.73440 0.02320 0.73990 0.01940
0.00010 0.00100 1.00000 0.61020 0.27100 0.51780 0.27790 0.53840 0.26210
0.00010 0.01000 1.00000 0.21160 0.07500 0.22530 0.13520 0.20820 0.09410
