0.01000 0.00001 1.00000 0.82060 0.02250 0.74780 0.01690 0.75040 0.01560
0.01000 0.00010 1.00000 0.84100 0.02150 0.77420 0.02180 0.76950 0.01670
0.01000 0.00100 1.00000 0.85730 0.02790 0.79030 0.01630 0.77950 0.01140
0.01000 0.01000 1.00000 0.80150 0.01960 0.73450 0.02170 0.73250 0.01730
0.00100 0.00001 1.00000 0.85750 0.01990 0.79390 0.01600 0.79350 0.01010
0.00100 0.00010 1.00000 0.86170 0.01840 0.79900 0.01690 0.79700 0.01040
0.00100 0.00100 1.00000 0.86420 0.02330 0.80090 0.02050 0.79750 0.01210
0.00100 0.01000 1.00000 0.81520 0.01250 0.74090 0.01900 0.75470 0.01780
0.00010 0.00001 1.00000 0.85500 0.02120 0.79540 0.01390 0.79840 0.00730
0.00010 0.00010 1.00000 0.85550 0.02100 0.79890 0.01080 0.80030 0.00510
0.00010 0.00100 1.00000 0.85170 0.02240 0.78770 0.01220 0.79270 0.00630
0.00010 0.01000 1.00000 0.76120 0.02380 0.68710 0.02300 0.70610 0.02530
