0.01000 0.00001 0.00000 0.57340 0.03610 1.00000 0.00000 1.00000 0.00000
0.01000 0.00001 0.10000 0.58660 0.03370 0.99610 0.00480 0.99240 0.00960
0.01000 0.00001 0.20000 0.59380 0.04420 0.98550 0.01230 0.97060 0.02570
0.01000 0.00001 0.30000 0.61080 0.04660 0.96580 0.01520 0.94150 0.03080
0.01000 0.00001 0.40000 0.61580 0.05000 0.95380 0.01740 0.92930 0.03140
0.01000 0.00001 0.50000 0.63610 0.03930 0.93410 0.02770 0.91470 0.03010
0.01000 0.00001 0.60000 0.63900 0.05470 0.91990 0.02430 0.89810 0.03390
0.01000 0.00001 0.70000 0.64750 0.05010 0.89630 0.05070 0.87460 0.05330
0.01000 0.00001 0.80000 0.66000 0.04140 0.88160 0.07210 0.86370 0.06670
0.01000 0.00001 0.90000 0.67120 0.04530 0.86200 0.07070 0.84670 0.06280
0.01000 0.00001 1.00000 0.68400 0.06830 0.88570 0.02330 0.86710 0.02560
0.01000 0.00001 1.10000 0.69480 0.05330 0.86150 0.03060 0.84210 0.03200
0.01000 0.00001 1.20000 0.68450 0.04060 0.84790 0.02800 0.82620 0.02950
0.01000 0.00001 1.30000 0.70060 0.04860 0.84300 0.01980 0.82160 0.02240
0.01000 0.00001 1.40000 0.70120 0.04950 0.82430 0.01760 0.80360 0.02050
0.01000 0.00001 1.50000 0.70200 0.04410 0.81710 0.02470 0.79650 0.02260
0.01000 0.00001 1.60000 0.68260 0.04600 0.79510 0.03300 0.77720 0.02820
0.01000 0.00001 1.70000 0.67390 0.05100 0.79800 0.02770 0.77980 0.02330
0.01000 0.00001 1.80000 0.68440 0.05190 0.79250 0.03130 0.77270 0.03000
0.01000 0.00001 1.90000 0.68360 0.05510 0.79000 0.03010 0.76970 0.02840
0.01000 0.00001 2.00000 0.67590 0.05300 0.77170 0.04740 0.75040 0.04120
0.01000 0.00001 2.10000 0.67390 0.05850 0.76630 0.04960 0.74560 0.04700
0.01000 0.00001 2.20000 0.66980 0.05620 0.76580 0.04160 0.74540 0.03730
0.01000 0.00001 2.30000 0.66240 0.05720 0.76110 0.04250 0.74170 0.03780
0.01000 0.00001 2.40000 0.66060 0.06030 0.75230 0.03730 0.73150 0.03550
0.01000 0.00001 2.50000 0.65810 0.05840 0.74960 0.03620 0.72480 0.04090
0.01000 0.00001 2.60000 0.65210 0.05570 0.75860 0.02670 0.73110 0.03440
0.01000 0.00001 2.70000 0.65360 0.05120 0.74890 0.02660 0.72390 0.03140
0.01000 0.00001 2.80000 0.64100 0.04690 0.74280 0.03170 0.71630 0.03550
0.01000 0.00001 2.90000 0.64330 0.04810 0.73940 0.02580 0.71380 0.03000
