0.00100 0.00010 0.00000 0.48850 0.05490 0.99760 0.00300 0.99870 0.00160
0.00100 0.00010 0.10000 0.51270 0.05260 0.98020 0.00870 0.95730 0.02300
0.00100 0.00010 0.20000 0.52840 0.05580 0.96100 0.01400 0.93550 0.02910
0.00100 0.00010 0.30000 0.53110 0.05870 0.92920 0.02340 0.89960 0.03810
0.00100 0.00010 0.40000 0.52920 0.05560 0.90620 0.02790 0.87940 0.04440
0.00100 0.00010 0.50000 0.51170 0.04550 0.88740 0.03690 0.86700 0.05230
0.00100 0.00010 0.60000 0.51100 0.03120 0.87460 0.04090 0.85840 0.05410
0.00100 0.00010 0.70000 0.51530 0.04210 0.85470 0.04430 0.83950 0.05490
0.00100 0.00010 0.80000 0.52840 0.04610 0.83880 0.04770 0.82200 0.05760
0.00100 0.00010 0.90000 0.53010 0.04570 0.82330 0.04480 0.80750 0.05470
0.00100 0.00010 1.00000 0.53160 0.04910 0.80730 0.04440 0.79180 0.05160
0.00100 0.00010 1.10000 0.53220 0.04870 0.79320 0.05050 0.77990 0.05660
0.00100 0.00010 1.20000 0.53810 0.05730 0.78290 0.05310 0.76860 0.05740
0.00100 0.00010 1.30000 0.54200 0.07070 0.77290 0.05750 0.75800 0.06310
0.00100 0.00010 1.40000 0.54280 0.06520 0.76330 0.05760 0.74610 0.06480
0.00100 0.00010 1.50000 0.54870 0.06920 0.76060 0.05480 0.74210 0.06320
0.00100 0.00010 1.60000 0.56090 0.06730 0.75640 0.05990 0.73920 0.06850
0.00100 0.00010 1.70000 0.56330 0.06930 0.76010 0.05570 0.74360 0.06420
0.00100 0.00010 1.80000 0.57060 0.07210 0.76090 0.04970 0.74440 0.05630
0.00100 0.00010 1.90000 0.57500 0.07110 0.75320 0.05310 0.73560 0.05940
0.00100 0.00010 2.00000 0.57820 0.06570 0.75340 0.05400 0.73430 0.05990
0.00100 0.00010 2.10000 0.57940 0.06470 0.74500 0.05110 0.72530 0.05790
0.00100 0.00010 2.20000 0.57970 0.06470 0.73850 0.05570 0.71910 0.06210
0.00100 0.00010 2.30000 0.58080 0.06560 0.73880 0.04610 0.71890 0.05580
0.00100 0.00010 2.40000 0.57710 0.06290 0.73440 0.04350 0.71460 0.05400
0.00100 0.00010 2.50000 0.57940 0.05990 0.73120 0.04620 0.71190 0.05540
0.00100 0.00010 2.60000 0.57960 0.06650 0.72920 0.04570 0.70760 0.05490
0.00100 0.00010 2.70000 0.58820 0.05980 0.72700 0.04530 0.70530 0.05460
0.00100 0.00010 2.80000 0.58750 0.05410 0.72850 0.04090 0.70610 0.05060
0.00100 0.00010 2.90000 0.58660 0.05790 0.72420 0.03970 0.70050 0.05110
